date,month,year,Season,max_bar_press,max_dp,max_eto_93710,max_oTemp,max_precip_93710,max_rh_93612,max_soil_temp_93710,max_stat_pres_93612,max_wss_93720,min_bar_press,min_dp,min_oTemp,min_stat_press_93612,min_wss_93720,sum_sol_rad_93612,pm25,nox,ozone,aqi,pollutant,aqi_class,aqi_class_enum,carry_over_enum
2013-01-06T00:00:00,1,2013,0.0,1007.92,,0.09,9.3,3.5,100,9.8,1007.9,7.2,1005.26,,3.9,1005.23,0.0,578949.11999998824,18.0,0.017,0.0369999967515469,63,pm25,Moderate,1,3
2013-01-07T00:00:00,1,2013,0.0,1010.59,,0.14,11.0,0.0,100,10.0,1010.57,4.1,1006.59,,1.8,1006.57,0.0,655338.23999999941,57.0,0.104,0.0329999998211861,152,pm25,Unhealthy,3,1
2013-01-08T00:00:00,1,2013,0.0,1010.59,,0.26,11.8,0.0,100,9.9,1010.57,2.1,1007.92,,1.2,1007.9,0.0,1648396.799999953,43.0,0.117,0.0369999967515469,119,pm25,Unhealthy For Sensitive,2,3
2013-01-09T00:00:00,1,2013,0.0,1007.92,,0.24,11.8,0.8,100,9.8,1007.9,11.8,1001.26,,1.7,1001.23,0.0,1230266.8799999629,41.0,0.116,0.0399999991059303,115,pm25,Unhealthy For Sensitive,2,2
2013-01-10T00:00:00,1,2013,0.0,1006.59,,0.27,10.3,0.0,99,9.9,1006.57,7.7,1002.59,,1.5,1002.57,2.1,1764990.719999962,8.0,0.028,0.0389999970793724,36,ozone,Good,0,2
2013-01-11T00:00:00,1,2013,0.0,1010.59,,0.25,10.3,0.0,100,9.6,1010.57,4.1,1006.59,,-1.0,1006.57,0.0,601501.50000000931,47.0,0.117,0.0359999984502792,129,pm25,Unhealthy For Sensitive,2,0
2013-01-12T00:00:00,1,2013,0.0,1010.59,,0.25,9.0,0.1,97,8.9,1010.57,3.1,1006.59,,-0.7,1006.57,0.0,499349.20000000158,62.0,0.06,0.0349999964237213,154,pm25,Unhealthy,3,2
2013-01-13T00:00:00,1,2013,0.0,1010.59,,0.24,8.2,0.0,100,8.4,1010.57,3.6,1006.59,,-1.9,1006.57,0.0,1712724.4800000575,52.0,0.103,0.0379999987781048,142,pm25,Unhealthy For Sensitive,2,3
2013-01-14T00:00:00,1,2013,0.0,1015.92,,0.24,7.4,0.1,100,8.0,1015.9,3.1,1009.26,,-3.5,1009.23,0.0,1644376.3199999884,55.0,0.157,0.0339999981224537,149,pm25,Unhealthy For Sensitive,2,2
2013-01-15T00:00:00,1,2013,0.0,1018.59,,0.26,10.2,0.0,100,7.6,1018.56,1.5,1015.92,,-3.5,1015.9,0.0,1764990.719999942,54.0,0.149,0.0389999970793724,147,pm25,Unhealthy For Sensitive,2,2
2013-01-16T00:00:00,1,2013,0.0,1017.25,,0.26,12.2,0.1,100,7.6,1017.23,2.1,1011.92,,-2.0,1011.9,0.0,1837359.3599999875,41.0,0.152,0.0299999974668026,115,pm25,Unhealthy For Sensitive,2,2
2013-01-17T00:00:00,1,2013,0.0,1011.92,,0.28,14.0,0.0,100,7.7,1011.9,2.1,1007.92,,-1.9,1007.9,0.0,1849420.79999996,41.0,0.155,0.0339999981224537,115,pm25,Unhealthy For Sensitive,2,2
2013-01-18T00:00:00,1,2013,0.0,1010.59,,0.29,14.7,0.1,100,7.9,1010.57,1.5,1007.92,,-0.8,1007.9,0.0,1277444.699999992,46.0,0.106,0.0279999971389771,127,pm25,Unhealthy For Sensitive,2,2
2013-01-19T00:00:00,1,2013,0.0,1011.92,,0.29,15.9,0.1,100,8.0,1011.9,2.1,1007.92,,0.0,1007.9,0.0,1905707.5199999465,48.0,0.122,0.0349999964237213,132,pm25,Unhealthy For Sensitive,2,2
2013-01-20T00:00:00,1,2013,0.0,1010.59,,0.29,15.5,0.1,100,8.1,1010.57,2.1,1006.59,,-0.5,1006.57,0.0,1925809.9199999638,56.0,0.116,0.0419999994337559,151,pm25,Unhealthy,3,2
2013-01-21T00:00:00,1,2013,0.0,1009.26,,0.3,15.6,0.2,100,8.2,1009.23,2.6,1006.59,,-1.5,1006.57,0.0,1925809.919999985,55.0,0.087,0.0459999963641167,149,pm25,Unhealthy For Sensitive,2,3
2013-01-22T00:00:00,1,2013,0.0,1007.92,,0.32,16.5,0.1,100,8.4,1007.9,3.1,1003.92,,-0.7,1003.9,0.0,1676540.1600000691,68.0,0.126,0.0369999967515469,157,pm25,Unhealthy,3,2
2013-01-23T00:00:00,1,2013,0.0,1005.26,,0.16,12.5,0.0,92,8.9,1005.23,7.7,1001.26,,4.9,1001.23,0.0,663379.199999975,33.0,0.073,0.0219999998807907,95,pm25,Moderate,1,3
2013-01-24T00:00:00,1,2013,0.0,1007.92,,0.24,12.1,0.4,100,10.0,1007.9,3.6,1003.92,,8.7,1003.9,0.0,956874.23999996472,62.0,0.062,0.0149999968707561,154,pm25,Unhealthy,3,1
2013-01-25T00:00:00,1,2013,0.0,1009.26,,0.04,14.5,0.3,100,10.6,1009.23,2.6,1005.26,,10.0,1005.23,0.0,142915.50000000111,35.0,0.034,0.0049999989569187,99,pm25,Moderate,1,3
2013-01-26T00:00:00,1,2013,0.0,1002.59,,0.1,17.6,0.0,100,11.2,1002.57,6.2,1001.26,,7.7,1001.23,0.0,18147.999999999971,43.0,0.021,0.0369999967515469,119,pm25,Unhealthy For Sensitive,2,1
2013-01-27T00:00:00,1,2013,0.0,1006.59,,0.32,13.3,0.0,99,11.2,1006.57,8.2,1002.59,,2.8,1002.57,0.0,1764990.720000006,8.0,0.015,0.0399999991059303,37,ozone,Good,0,2
2013-01-28T00:00:00,1,2013,0.0,1010.59,,0.31,13.7,0.0,100,10.4,1010.57,4.6,1005.26,,-0.3,1005.23,0.0,1974055.6800000255,41.0,0.0919999,0.0369999967515469,115,pm25,Unhealthy For Sensitive,2,0
2013-01-29T00:00:00,1,2013,0.0,1013.25,,0.31,14.1,0.1,100,9.5,1013.23,2.6,1010.59,,0.7,1010.57,0.0,1752929.2800000247,35.0,0.073,0.0399999991059303,99,pm25,Moderate,1,2
2013-01-30T00:00:00,1,2013,0.0,1014.59,,0.34,16.6,0.0,100,9.4,1014.57,2.1,1011.92,,0.8,1011.9,0.0,1994158.0799999684,37.0,0.096,0.0379999987781048,105,pm25,Unhealthy For Sensitive,2,1
2013-01-31T00:00:00,1,2013,0.0,1011.92,,0.35,17.9,0.1,100,9.5,1011.9,2.6,1007.92,,1.8,1007.9,0.0,2062506.2399999308,42.0,0.098,0.0419999994337559,117,pm25,Unhealthy For Sensitive,2,2
2013-02-01T00:00:00,2,2013,0.0,1009.26,,0.33,18.7,0.1,100,9.7,1009.23,2.6,1006.59,,2.9,1006.57,0.0,2018280.9599999876,60.0,0.11,0.0429999977350235,153,pm25,Unhealthy,3,2
2013-02-02T00:00:00,2,2013,0.0,1011.92,,0.2,15.6,0.0,100,10.1,1011.9,2.6,1009.26,,6.8,1009.23,0.0,976976.64000006171,54.0,0.064,0.0299999974668026,147,pm25,Unhealthy For Sensitive,2,3
2013-02-08T00:00:00,2,2013,0.0,1001.26,,0.31,10.7,0.1,100,9.7,1001.23,7.2,998.589,,3.6,998.567,0.0,1604171.5199999847,27.0,0.051,0.0399999991059303,82,pm25,Moderate,1,2
2013-02-09T00:00:00,2,2013,0.0,1005.26,,0.26,13.5,0.0,100,9.6,1005.23,3.1,999.922,,-0.3,999.9,0.0,2227345.920000053,51.0,0.055,0.0439999997615814,139,pm25,Unhealthy For Sensitive,2,1
2013-02-10T00:00:00,2,2013,0.0,1005.26,,0.3,14.4,0.0,100,9.0,1005.23,3.6,1003.92,,-1.2,1003.9,0.0,2006219.5199999623,36.0,0.046,0.0429999977350235,102,pm25,Unhealthy For Sensitive,2,2
2013-02-11T00:00:00,2,2013,0.0,1010.59,,0.35,15.1,0.0,98,9.3,1010.57,2.1,1003.92,,-0.6,1003.9,0.0,2247448.3200000376,22.0,0.056,0.0469999983906746,72,pm25,Moderate,1,2
2013-02-12T00:00:00,2,2013,0.0,1014.59,,0.38,16.6,0.0,92,9.5,1014.57,4.1,1010.59,,-0.7,1010.57,0.0,2356001.2800000068,28.0,0.067,0.0499999970197678,84,pm25,Moderate,1,1
2013-02-13T00:00:00,2,2013,0.0,1013.25,,0.38,17.7,0.0,100,9.8,1013.23,2.6,1009.26,,1.5,1009.23,0.0,2396206.0799999977,33.0,0.104,0.0509999990463257,95,pm25,Moderate,1,1
2013-02-14T00:00:00,2,2013,0.0,1010.59,,0.4,19.5,0.0,100,10.2,1010.57,3.1,1007.92,,2.7,1007.9,0.0,2424349.4399999534,50.0,0.1,0.044999998062849,137,pm25,Unhealthy For Sensitive,2,1
2013-02-15T00:00:00,2,2013,0.0,1011.92,,0.43,21.0,0.0,100,10.6,1011.9,1.5,1009.26,,2.8,1009.23,0.0,2452492.8000000073,38.0,0.06,0.0549999997019768,107,pm25,Unhealthy For Sensitive,2,2
2013-02-16T00:00:00,2,2013,0.0,1010.59,,0.38,19.6,0.0,100,10.8,1010.57,2.1,1002.59,,5.4,1002.57,0.0,2034362.8799999666,28.0,0.058,0.0469999983906746,84,pm25,Moderate,1,2
2013-02-17T00:00:00,2,2013,0.0,1003.92,,0.44,19.2,0.0,100,10.9,1003.9,3.1,999.922,,4.7,999.9,0.0,2524861.4399999762,32.0,0.059,0.0489999987185001,93,pm25,Moderate,1,1
2013-02-18T00:00:00,2,2013,0.0,1002.59,,0.42,17.4,0.1,100,10.8,1002.57,8.8,998.589,,3.0,998.567,0.0,2315796.4799999413,33.0,0.056,0.0539999976754189,95,pm25,Moderate,1,1
2013-02-19T00:00:00,2,2013,0.0,999.922,,0.18,12.2,5.0,100,10.7,999.9,7.2,993.256,,2.7,993.234,0.0,783993.5999999874,9.0,0.011,0.0389999970793724,38,pm25,Good,0,1
2013-02-20T00:00:00,2,2013,0.0,1003.92,,0.37,13.7,0.4,100,9.5,1003.9,6.2,994.59,,0.5,994.567,0.0,1877564.1599999689,27.0,0.02,0.0359999984502792,82,pm25,Moderate,1,0
2013-02-21T00:00:00,2,2013,0.0,1007.92,,0.39,14.0,0.0,100,9.6,1007.9,4.1,1002.59,,-0.8,1002.57,0.0,1769011.1999998922,21.0,0.096,0.028999999165535,70,pm25,Moderate,1,1
2013-02-22T00:00:00,2,2013,0.0,1010.59,,0.43,16.2,0.0,100,9.9,1010.57,3.1,1007.92,,-0.3,1007.9,0.0,2536922.8800000069,40.0,0.087,0.0469999983906746,112,pm25,Unhealthy For Sensitive,2,1
2013-02-23T00:00:00,2,2013,0.0,1010.59,,0.38,14.7,0.0,100,10.0,1010.57,7.2,1005.26,,4.0,1005.23,0.0,2175079.679999935,29.0,0.027,0.0459999963641167,87,pm25,Moderate,1,2
2013-02-24T00:00:00,2,2013,0.0,1010.59,,0.49,15.7,0.0,100,9.8,1010.57,3.6,1006.59,,1.5,1006.57,0.0,2782172.1600000351,20.0,0.044,0.0479999966919422,68,pm25,Moderate,1,1
2013-02-25T00:00:00,2,2013,0.0,1011.92,,0.51,19.8,0.0,100,10.2,1011.9,3.1,1006.59,,-0.2,1006.57,0.0,2846499.8399999575,26.0,0.073,0.0459999963641167,80,pm25,Moderate,1,1
2013-02-26T00:00:00,2,2013,0.0,1009.26,,0.48,17.7,0.0,100,10.5,1009.23,4.1,1005.26,,2.8,1005.23,0.0,2794233.599999994,47.0,0.096,0.0439999997615814,129,pm25,Unhealthy For Sensitive,2,1
2013-02-27T00:00:00,2,2013,0.0,1013.25,,0.55,21.4,0.0,100,10.9,1013.23,3.1,1009.26,,0.1,1009.23,0.0,2794233.5999999358,34.0,0.059,0.061999998986721,97,pm25,Moderate,1,2
2013-02-28T00:00:00,2,2013,0.0,1015.92,,0.56,21.6,0.0,95,11.4,1015.9,3.6,1013.25,,2.9,1013.23,0.0,2834438.4000000576,30.0,0.059,0.0559999980032444,89,pm25,Moderate,1,1
2013-03-01T00:00:00,3,2013,0.0,1015.92,,0.6,22.2,0.0,98,12.0,1015.9,2.1,1010.59,,5.3,1010.57,0.0,2902786.5599999628,37.0,0.065,0.0679999589920044,105,pm25,Unhealthy For Sensitive,2,1
2013-03-02T00:00:00,3,2013,0.0,1010.59,,0.55,24.4,0.0,99,12.6,1010.57,4.6,1003.92,,5.8,1003.9,0.0,2585168.6400000346,38.0,0.037,0.0649999976158142,107,pm25,Unhealthy For Sensitive,2,2
2013-03-03T00:00:00,3,2013,0.0,1006.59,,0.35,20.3,0.0,96,12.9,1006.57,4.6,1002.59,,9.9,1002.57,0.0,1065427.199999992,29.0,0.013,0.0529999993741512,87,pm25,Moderate,1,2
2013-03-04T00:00:00,3,2013,0.0,1006.59,,0.59,20.7,0.0,100,13.3,1006.57,3.6,1002.59,,5.4,1002.57,0.0,2942991.3599999188,17.0,0.042,0.0479999966919422,61,pm25,Moderate,1,1
2013-03-05T00:00:00,3,2013,0.0,1003.92,,0.65,20.1,0.0,100,13.2,1003.9,7.2,998.589,,6.6,998.567,0.0,3007319.0399998361,21.0,0.037,0.0509999990463257,70,pm25,Moderate,1,1
2013-03-06T00:00:00,3,2013,0.0,1005.26,,0.33,14.5,0.0,99,13.1,1005.23,7.7,1001.26,,8.0,1001.23,0.0,1161918.7199999879,18.0,0.013,0.044999998062849,63,pm25,Moderate,1,1
2013-03-07T00:00:00,3,2013,0.0,1001.26,,0.44,14.9,1.7,100,12.4,1001.23,4.6,997.256,,6.9,997.234,0.0,1684581.1199999971,19.0,0.029,0.0459999963641167,66,pm25,Moderate,1,1
2013-03-08T00:00:00,3,2013,0.0,1003.92,,0.26,16.4,1.8,100,12.1,1003.9,6.2,994.59,,6.1,994.567,1.5,1346860.8000000478,11.0,0.013,0.0379999987781048,46,pm25,Good,0,1
2013-03-09T00:00:00,3,2013,0.0,1013.25,,0.4,17.9,0.0,100,12.1,1013.23,4.6,1005.26,,1.9,1005.23,0.0,2074567.6800000381,26.0,0.011,0.0419999994337559,80,pm25,Moderate,1,0
2013-03-10T00:00:00,3,2013,0.0,1014.59,,0.59,19.7,0.0,100,12.4,1014.57,3.1,1010.59,,1.2,1010.57,0.0,3224424.9599998104,29.0,0.041,0.0529999993741512,87,pm25,Moderate,1,1
2013-03-11T00:00:00,3,2013,0.0,1010.59,,0.67,22.1,0.0,100,12.8,1010.57,3.6,1005.26,,4.1,1005.23,0.0,3204322.5599998431,23.0,0.062,0.0559999980032444,74,pm25,Moderate,1,1
2013-03-12T00:00:00,3,2013,0.0,1007.92,,0.7,24.4,0.0,100,13.5,1007.9,3.1,1003.92,,5.7,1003.9,0.0,3244527.359999856,31.0,0.061,0.0599999986588955,91,pm25,Moderate,1,1
2013-03-13T00:00:00,3,2013,0.0,1007.92,4.15,0.65,26.4,0.1,100,14.1,1007.9,2.1,1003.92,-3.88334,7.3,1003.9,0.0,3204322.5599997505,36.0,0.016,0.0809999704360962,136,ozone,Unhealthy For Sensitive,2,1
2013-04-26T00:00:00,4,2013,0.25,,3.17777,0.71,28.4,0.0,100,16.6,1007.9,5.1,,-3.1889,9.4,1005.23,0.0,4305934.0799996741,25.0,0.02,0.0699999928474426,100,ozone,Moderate,1,1
2013-04-27T00:00:00,4,2013,0.25,,5.25,0.73,30.5,0.0,96,16.9,1007.9,5.1,,-1.75556,11.0,1002.57,0.0,4322015.9999995818,27.0,0.02,0.0849999785423279,150,ozone,Unhealthy For Sensitive,2,1
2013-04-28T00:00:00,4,2013,0.25,,6.01111,0.81,31.7,0.0,99,17.2,1002.57,6.2,,-1.88334,10.8,995.9,0.0,4442630.3999996306,24.0,0.02,0.0819999575614929,139,ozone,Unhealthy For Sensitive,2,2
2013-04-29T00:00:00,4,2013,0.25,,6.8,0.77,33.0,0.0,95,17.5,997.234,7.7,,0.872215,13.3,991.901,0.0,4382323.1999996556,30.0,0.043,0.0889999866485596,201,ozone,Very Unhealthy,4,2
2013-04-30T00:00:00,4,2013,0.25,,6.68333,0.85,28.5,0.0,85,17.5,995.9,8.2,,0.422215,15.7,993.234,1.5,4362220.79999971,16.0,0.013,0.0669999718666077,90,ozone,Moderate,1,4
2013-05-01T00:00:00,5,2013,0.25,,6.18889,0.73,28.8,0.0,62,17.3,1003.9,4.6,,1.28888,15.7,995.9,0.0,4442630.3999998057,20.0,0.032,0.0759999752044678,118,ozone,Unhealthy For Sensitive,2,1
2013-05-02T00:00:00,5,2013,0.25,,2.13888,0.8,32.8,0.0,79,17.4,1007.9,4.6,,-6.20557,14.2,1003.9,0.0,4434589.4399997583,29.0,0.023,0.090999960899353,201,ozone,Very Unhealthy,4,2
2013-05-03T00:00:00,5,2013,0.25,,2.92777,0.76,33.5,0.0,81,23.3,1003.9,5.1,,-3.4389,12.8,994.567,0.0,4490876.1599999024,24.0,0.049,0.0979999899864197,200,ozone,Unhealthy,3,4
2013-05-04T00:00:00,5,2013,0.25,,1.88888,0.76,32.2,0.0,77,21.5,994.567,6.2,,-4.45001,12.8,986.568,0.0,4277790.7199996272,20.0,0.027,0.0889999866485596,201,ozone,Very Unhealthy,4,3
2013-05-05T00:00:00,5,2013,0.25,,6.87778,0.72,21.1,0.0,70,20.8,997.234,7.7,,-4.10557,11.4,989.234,2.1,3517919.9999999595,25.0,0.004,0.0589999966323376,78,pm25,Moderate,1,4
2013-05-06T00:00:00,5,2013,0.25,998.589,6.87778,0.71,23.3,0.0,80,19.4,1001.23,7.2,998.589,1.15555,14.4,997.234,0.0,748563.12000000756,11.0,0.01,0.056999996304512,58,ozone,Moderate,1,1
2013-05-07T00:00:00,5,2013,0.25,,6.92778,0.34,22.5,0.2,100,19.3,1003.9,4.6,,4.04444,14.3,1001.23,0.0,1929830.39999992,17.0,0.018,0.0519999973475933,61,pm25,Moderate,1,1
2013-05-08T00:00:00,5,2013,0.25,,9.54445,0.67,25.1,0.8,100,18.8,1005.23,5.7,,0.972216,13.5,1002.57,0.0,2979175.679999908,37.0,0.027,0.0589999966323376,105,pm25,Unhealthy For Sensitive,2,1
2013-05-09T00:00:00,5,2013,0.25,,10.2444,0.7,26.7,0.0,100,19.0,1005.23,5.7,,2.77777,10.9,1002.57,1.5,4000377.5999998748,20.0,0.015,0.0599999986588955,68,pm25,Moderate,1,2
2013-05-10T00:00:00,5,2013,0.25,1005.26,8.10555,0.72,30.2,0.0,100,19.6,1006.57,4.1,1002.59,2.18888,13.0,1002.57,0.0,4510978.5599996448,19.0,0.021,0.0699999928474426,100,ozone,Moderate,1,1
2013-05-11T00:00:00,5,2013,0.25,1005.26,5.76666,0.77,34.7,0.0,100,20.3,1005.23,5.1,1001.26,-2.95001,14.7,1001.23,0.0,4559224.3199996706,29.0,0.014,0.0989999771118164,200,ozone,Unhealthy,3,1
2013-05-12T00:00:00,5,2013,0.25,1005.26,6.02777,0.82,35.8,0.0,88,22.0,1005.23,7.2,999.922,0.97777,16.5,999.9,0.0,4627572.4800000293,29.0,0.011,0.10099995136261,200,ozone,Unhealthy,3,3
2013-05-13T00:00:00,5,2013,0.25,1002.59,6.77222,0.8,34.8,0.0,68,22.3,1002.57,6.7,997.256,-9.56113,14.8,997.234,0.0,4631592.9599997988,16.0,0.017,0.103999972343445,200,ozone,Unhealthy,3,3
2013-05-14T00:00:00,5,2013,0.25,999.922,8.30556,0.77,31.0,0.0,85,22.4,999.9,6.2,997.256,0.21666,14.8,997.234,0.0,4603449.59999996,20.0,0.019,0.0699999928474426,100,ozone,Moderate,1,3
2013-05-15T00:00:00,5,2013,0.25,1001.26,5.83333,0.76,29.8,0.0,83,22.3,1001.23,7.7,997.256,0.0111046,13.3,997.234,1.5,4627572.4799998729,22.0,0.009,0.0739999413490295,111,ozone,Unhealthy For Sensitive,2,1
2013-05-16T00:00:00,5,2013,0.25,1001.26,7.92222,0.37,23.9,0.0,92,22.0,1001.23,7.7,998.589,2.56666,14.4,998.567,2.6,2243427.8399999794,17.0,0.016,0.0499999970197678,61,pm25,Moderate,1,2
2013-05-17T00:00:00,5,2013,0.25,1002.59,6.52777,0.73,25.8,0.0,98,20.6,1002.57,7.7,999.922,1.66111,10.7,999.9,3.1,4687879.680000159,12.0,0.01,0.056999996304512,58,ozone,Moderate,1,1
2013-05-18T00:00:00,5,2013,0.25,1005.26,3.28333,0.74,27.3,0.0,90,20.2,1005.23,6.7,1001.26,0.377771,8.6,1001.23,2.1,4792412.1600000849,16.0,0.009,0.0689999461174011,97,ozone,Moderate,1,1
2013-05-19T00:00:00,5,2013,0.25,1003.92,3.96111,0.76,29.3,0.0,91,20.2,1003.9,6.7,998.589,-5.15001,12.5,998.567,0.0,4792412.1600000905,13.0,0.008,0.0659999847412109,87,ozone,Moderate,1,1
2013-05-20T00:00:00,5,2013,0.25,1001.26,4.68888,0.76,32.1,0.0,70,20.5,1001.23,4.6,997.256,2.34999,15.0,997.234,0.0,4792412.1600000691,16.0,0.022,0.0819999575614929,139,ozone,Unhealthy For Sensitive,2,1
2013-05-21T00:00:00,5,2013,0.25,998.589,4.46666,0.83,29.2,0.0,71,20.9,998.567,9.8,994.59,-3.42223,13.4,994.567,0.0,4623551.9999999944,14.0,0.036,0.0719999670982361,104,ozone,Unhealthy For Sensitive,2,2
2013-05-22T00:00:00,5,2013,0.25,999.922,1.77221,0.77,21.5,0.0,82,20.6,999.9,10.8,995.923,-5.01112,11.1,995.9,4.1,4852719.360000018,12.0,0.008,0.0609999969601631,71,ozone,Moderate,1,2
2013-05-23T00:00:00,5,2013,0.25,999.922,-1.30001,0.72,22.7,0.0,82,19.8,999.9,6.2,997.256,-5.30001,7.0,997.234,0.0,4888903.6800001571,16.0,0.009,0.061999998986721,74,ozone,Moderate,1,1
2013-05-24T00:00:00,5,2013,0.25,1001.26,-0.427786,0.72,26.5,0.0,88,20.3,1001.23,6.2,997.256,-5.87779,6.9,997.234,0.0,4780350.7200001,18.0,0.021,0.0699999928474426,100,ozone,Moderate,1,1
2013-05-25T00:00:00,5,2013,0.25,999.922,0.0888805,0.73,26.1,0.0,76,20.4,1001.23,6.7,999.922,-2.4389,8.6,998.567,0.0,4290592.0400002254,13.0,0.006,0.0649999976158142,84,ozone,Moderate,1,1
2013-05-26T00:00:00,5,2013,0.25,,3.19444,0.79,26.1,0.0,94,20.2,1003.9,7.7,,-2.70001,11.0,1001.23,4.1,4547162.8800000884,11.0,0.005,0.0429999977350235,46,pm25,Good,0,1
2013-05-27T00:00:00,5,2013,0.25,1003.92,4.67222,0.72,23.6,0.0,97,20.0,1003.9,8.8,999.922,-0.255564,10.6,999.9,4.1,3646575.3600002574,8.0,0.005,0.0469999983906746,44,ozone,Good,0,0
2013-05-28T00:00:00,5,2013,0.25,1001.26,7.36666,0.8,26.1,0.0,99,20.0,1001.23,10.8,995.923,3.18333,15.0,995.9,3.1,4378302.7200001618,8.0,0.009,0.0529999993741512,49,ozone,Good,0,0
2013-05-29T00:00:00,5,2013,0.25,998.589,7.55,0.81,27.3,0.0,95,20.4,998.567,9.3,994.59,3.80555,14.5,994.567,2.6,4659736.3200001121,17.0,0.013,0.0659999847412109,87,ozone,Moderate,1,0
2013-05-30T00:00:00,5,2013,0.25,999.922,5.78889,0.8,29.1,0.0,93,22.2,999.9,8.8,997.256,-1.42779,12.0,997.234,0.0,4904985.6000003135,14.0,0.015,0.0659999847412109,87,ozone,Moderate,1,1
2013-05-31T00:00:00,5,2013,0.25,999.922,5.2,0.74,31.7,0.0,78,21.8,999.9,5.7,997.256,-4.32223,12.2,997.234,0.0,4884883.2000000561,16.0,0.02,0.0789999961853027,129,ozone,Unhealthy For Sensitive,2,1
2013-06-01T00:00:00,6,2013,0.25,997.256,4.68333,0.81,34.8,0.0,75,22.7,997.234,4.6,991.923,-3.26112,14.6,991.901,0.0,4880862.720000078,20.0,0.031,0.102999985218048,200,ozone,Unhealthy,3,2
2013-06-02T00:00:00,6,2013,0.25,991.923,3.38888,0.81,35.4,0.0,86,23.4,991.901,5.7,987.923,-5.0889,16.9,987.901,0.0,4832616.9600002216,23.0,0.017,0.103999972343445,200,ozone,Unhealthy,3,3
2013-06-03T00:00:00,6,2013,0.25,993.256,8.53333,0.79,33.3,0.0,79,23.4,993.234,5.7,989.257,2.02777,13.4,989.234,0.0,4756227.8399998993,23.0,0.018,0.0849999785423279,150,ozone,Unhealthy For Sensitive,2,3
2013-06-04T00:00:00,6,2013,0.25,997.256,10.3222,0.81,30.9,0.0,77,23.3,997.234,6.2,993.256,3.34444,14.8,993.234,2.1,4647674.8799998816,16.0,0.008,0.0689999461174011,97,ozone,Moderate,1,2
2013-06-05T00:00:00,6,2013,0.25,999.922,7.11666,0.79,31.5,0.0,89,23.5,999.9,5.1,994.59,-0.355562,14.0,994.567,2.1,4691900.1599998344,16.0,0.01,0.0739999413490295,111,ozone,Unhealthy For Sensitive,2,1
2013-06-06T00:00:00,6,2013,0.25,997.256,8.95,0.79,32.8,0.0,92,23.8,997.234,5.1,993.256,-1.23334,14.7,993.234,1.5,4740145.9199998872,17.0,0.013,0.0839999914169312,146,ozone,Unhealthy For Sensitive,2,2
2013-06-07T00:00:00,6,2013,0.25,994.59,4.15,0.04,36.3,0.0,90,24.5,994.567,5.1,990.59,-11.9111,16.9,990.568,0.0,4756227.8400004478,24.0,0.017,0.0889999866485596,201,ozone,Very Unhealthy,4,2
2013-06-08T00:00:00,6,2013,0.25,991.923,7.80555,,39.1,,89,,991.901,5.7,987.923,-8.71668,19.3,987.901,0.0,4808494.0800002925,37.0,0.015,0.113999962806702,199,ozone8,Unhealthy,3,4
2013-06-09T00:00:00,6,2013,0.25,993.256,12.4333,,32.2,,81,,993.234,9.3,990.59,3.16111,16.1,990.568,0.0,4482835.2000001371,25.0,0.012,0.0719999670982361,104,ozone,Unhealthy For Sensitive,2,3
2013-06-10T00:00:00,6,2013,0.25,998.589,12.1167,,24.6,,99,,998.567,8.2,993.256,2.55,14.0,993.234,0.0,4052643.8399999435,15.0,0.007,0.056999996304512,58,ozone,Moderate,1,2
2013-06-11T00:00:00,6,2013,0.25,999.922,7.60555,,29.9,,99,,999.9,6.2,994.59,0.966661,13.7,994.567,0.0,4450671.3599998746,20.0,0.012,0.0829999446868896,143,ozone,Unhealthy For Sensitive,2,1
2013-06-12T00:00:00,6,2013,0.25,998.589,7.05,,32.5,,90,,998.567,7.7,995.923,-3.37779,15.8,995.9,0.0,4812514.5600003535,18.0,0.018,0.074999988079071,115,ozone,Unhealthy For Sensitive,2,2
2013-06-13T00:00:00,6,2013,0.25,1002.59,3.87222,,29.7,,69,,1002.57,8.2,998.589,-3.29445,12.1,998.567,2.6,5077866.2400001381,12.0,0.01,0.062999963760376,77,ozone,Moderate,1,2
2013-06-14T00:00:00,6,2013,0.25,998.589,0.299994,,31.0,,79,,998.567,5.7,994.59,-4.36112,12.4,994.567,0.0,4792412.159999988,19.0,0.022,0.0759999752044678,118,ozone,Unhealthy For Sensitive,2,1
2013-06-15T00:00:00,6,2013,0.25,998.589,1.12222,,32.3,,74,,998.567,7.2,994.59,-3.10001,13.1,994.567,0.0,4993436.1600003112,21.0,0.012,0.0849999785423279,150,ozone,Unhealthy For Sensitive,2,2
2013-06-16T00:00:00,6,2013,0.25,1002.59,3.16111,,32.6,,83,,1002.57,9.3,998.589,-4.47223,13.2,998.567,0.0,4993436.1600001724,16.0,0.007,0.0559999980032444,59,pm25,Moderate,1,2
2013-06-17T00:00:00,6,2013,0.25,1002.59,4.28333,0.82,31.5,0.0,73,23.6,1002.57,8.8,998.589,-0.794453,12.7,998.567,0.0,4957251.8400002234,12.0,0.01,0.0559999980032444,54,ozone,Moderate,1,1
2013-06-18T00:00:00,6,2013,0.25,1001.26,6.20555,0.79,27.0,0.0,98,22.7,1001.23,10.3,997.256,-0.444452,13.6,997.234,3.6,4904985.60000049,13.0,0.008,0.0529999993741512,53,pm25,Moderate,1,1
