date,month,year,Season,carryover,max_rh_93612,max_stat_pres_93612,min_stat_press_93612,sum_sol_rad_93612,max_eto_93710,max_precip_93710,max_soil_temp_93710,max_wss_93720,min_wss_93720,nox,ozone,pm25,pollutant,aqi
2013-02-12T00:00:00,2,2013,0.0,72,92,1014.57,1010.57,2356001.2800000068,0.38,0.0,9.5,4.1,0.0,0.067,0.0499999970197678,28.0,pm25,84
2016-08-19T00:00:00,8,2016,1.0,200,64,1002.3,999.367,3819456.0000000373,0.73,0.73,26.0,5.1,0.0,0.0203,0.113699972629547,35.0,pm25,99
2012-06-08T00:00:00,6,2012,0.25,61,76,999.9,995.9,4840657.9200003147,0.83,0.83,21.4,9.3,3.6,0.009,0.0639999508857727,14.0,ozone,80
2013-02-22T00:00:00,2,2013,0.0,70,100,1010.57,1007.9,2536922.8800000069,0.43,0.0,9.9,3.1,0.0,0.087,0.0469999983906746,40.0,pm25,112
2016-05-20T00:00:00,5,2016,0.25,93,55,1002.97,997.1,4547162.8800000623,0.74,0.74,22.4,9.3,1.5,0.0048,0.0461999960243702,7.0,ozone,43
2012-11-08T00:00:00,11,2012,0.75,162,97,1001.23,997.234,1511700.4800000146,0.41,0.41,17.9,8.8,0.0,0.047,0.0429999977350235,25.0,pm25,78
2012-11-26T00:00:00,11,2012,0.75,156,100,1005.23,1002.57,1668499.2000000419,0.29,0.29,14.5,2.6,0.0,0.123,0.0499999970197678,74.0,pm25,161
2013-08-01T00:00:00,8,2013,1.0,139,70,1001.23,997.234,4639633.9199998239,0.85,0.0,27.2,6.7,1.5,0.014,0.056999996304512,13.0,ozone,58
2019-02-13T00:00:00,2,2019,0.0,75,69,999.233,991.634,470396.15999999788,0.15,0.15,10.8,7.2,2.1,0.0171,0.0391000024974346,7.8,ozone,36
2017-04-12T00:00:00,4,2017,0.25,85,75,1002.83,999.1,3739046.3999999994,0.68,0.68,16.6,6.2,2.1,0.0098,0.0471999943256378,23.1,pm25,74
2012-07-31T00:00:00,7,2012,1.0,200,59,999.9,997.234,4659736.3199999547,0.82,0.82,24.8,5.1,0.0,0.025,0.103999972343445,30.0,ozone,200
2017-02-08T00:00:00,2,2017,0.0,36,100,1008.57,1004.83,1005119.9999999681,0.24,0.24,13.8,4.6,1.5,0.0127,0.0233999937772751,12.5,pm25,52
2018-07-20T00:00:00,7,2018,1.0,134,39,997.367,994.167,4394384.6399996076,0.82,0.82,25.4,7.7,0.0,0.0238,0.0930999517440796,21.6,ozone,201
2012-03-22T00:00:00,3,2012,0.25,66,100,1001.23,997.234,1889625.5999999407,0.42,0.42,13.1,7.7,0.0,0.024,0.0419999994337559,16.0,pm25,59
2012-09-08T00:00:00,9,2012,1.0,150,44,1002.57,997.234,3413387.5200001108,0.69,0.69,24.6,5.7,0.0,0.019,0.0809999704360962,21.0,ozone,136
2018-07-23T00:00:00,7,2018,1.0,69,44,1002.3,998.034,4088828.1599998288,0.8,0.8,25.2,6.7,1.5,0.0089,0.0678999423980713,58.1,pm25,152
2017-02-21T00:00:00,2,2017,0.0,47,67,1010.7,1007.77,1990137.6000000876,0.5,0.5,13.9,7.7,2.1,0.0081,0.0456999950110912,12.1,pm25,51
2013-02-27T00:00:00,2,2013,0.0,129,100,1013.23,1009.23,2794233.5999999358,0.55,0.0,10.9,3.1,0.0,0.059,0.061999998986721,34.0,pm25,97
2015-06-19T00:00:00,6,2015,0.25,115,42,1002.57,998.567,5053743.3600001615,0.9,0.9,24.4,6.2,1.5,0.014,0.0769999623298645,22.0,ozone,122
2015-08-20T00:00:00,8,2015,1.0,149,71,1002.57,997.234,4201401.5999997053,0.75,0.75,22.9,5.7,2.1,0.01,0.0739999413490295,41.0,pm25,115
2012-01-24T00:00:00,1,2012,0.0,46,100,1017.23,1007.9,703584.00000001467,0.1,0.1,10.7,3.6,0.0,0.101,0.0249999985098839,49.0,pm25,134
2017-03-01T00:00:00,3,2017,0.0,60,74,1016.43,1012.83,3015359.9999998715,0.42,0.42,12.3,4.1,0.0,0.0734,0.0468000024557114,16.6,pm25,60
2013-04-29T00:00:00,4,2013,0.25,139,95,997.234,991.901,4382323.1999996556,0.77,0.0,17.5,7.7,0.0,0.043,0.0889999866485596,30.0,ozone,201
2012-11-06T00:00:00,11,2012,0.75,115,98,1006.57,1001.23,2187141.120000076,0.41,0.41,18.2,2.1,0.0,0.072,0.061999998986721,63.0,pm25,155
2016-02-24T00:00:00,2,2016,0.0,105,88,1008.17,1006.97,90181.5999999999,0.46,0.46,12.3,3.1,0.0,0.0422,0.0591999962925911,45.0,pm25,124
2013-01-27T00:00:00,1,2013,0.0,119,99,1006.57,1002.57,1764990.720000006,0.32,0.0,11.2,8.2,0.0,0.015,0.0399999991059303,8.0,ozone,37
2018-03-31T00:00:00,3,2018,0.25,116,76,1003.23,999.9,3023400.9599998575,0.65,0.65,17.7,4.6,0.0,0.0221,0.0596000030636787,22.6,pm25,73
2015-04-09T00:00:00,4,2015,0.25,54,91,1006.57,1001.23,3131953.9200000553,0.5,0.5,14.0,3.1,0.0,0.03,0.0539999976754189,26.0,pm25,80
2017-09-15T00:00:00,9,2017,1.0,93,70,1000.3,996.834,3598329.60000016,0.61,0.61,23.8,5.7,1.5,0.0118,0.0511999949812889,14.4,pm25,56
2012-06-30T00:00:00,6,2012,1.0,71,81,1001.23,997.234,4844678.4000002211,0.82,0.82,22.6,7.7,2.1,0.008,0.0499999970197678,16.0,pm25,59
2012-12-11T00:00:00,12,2012,0.75,156,100,1006.57,997.234,1515720.9600000302,0.27,0.27,14.0,2.6,0.0,0.059,0.0379999987781048,49.0,pm25,134
2019-11-10T00:00:00,11,2019,0.75,134,71,1004.3,1000.3,1929830.3999998728,0.41,0.41,17.2,2.6,0.0,0.0549,0.0727999806404114,47.8,pm25,131
2012-03-05T00:00:00,3,2012,0.0,87,93,1005.23,999.9,2975155.1999998954,0.49,0.49,12.2,4.1,0.0,0.0689999,0.056999996304512,24.0,pm25,76
2019-03-30T00:00:00,3,2019,0.25,44,85,1010.43,1006.3,3779251.20000029,0.59,0.59,14.2,5.1,0.0,0.0111,0.0476000048220158,24.1,pm25,76
2017-06-25T00:00:00,6,2017,1.0,201,77,999.233,996.567,4776330.2400003066,0.83,0.83,27.5,7.7,0.0,0.0115,0.0840999484062195,16.8,ozone,147
2012-10-19T00:00:00,10,2012,0.75,125,73,1003.9,998.567,2561045.7599999961,0.5,0.5,22.1,4.1,0.0,0.045,0.0819999575614929,34.0,ozone,139
2016-03-03T00:00:00,3,2016,0.0,105,53,1007.9,1005.1,2380124.1599999107,0.41,0.41,13.2,4.6,0.0,0.0241,0.0476999953389168,29.0,pm25,87
2017-02-11T00:00:00,2,2017,0.0,51,100,1009.23,1004.97,715645.44000002719,0.06,0.06,13.7,7.2,0.0,0.0148,0.0321000032126904,16.1,pm25,59
2017-02-15T00:00:00,2,2017,0.0,84,100,1007.63,1002.7,2058485.7599999837,0.45,0.45,13.6,3.1,0.0,0.0525,0.0458999909460545,28.0,pm25,84
2013-12-16T00:00:00,12,2013,0.75,167,83,1010.57,1006.57,1499639.0399999083,0.28,0.0,9.3,3.1,0.0,0.0829999,0.0459999963641167,92.0,pm25,170
2019-11-11T00:00:00,11,2019,0.75,131,61,1004.17,1001.77,1849420.7999998839,0.4,0.4,17.2,2.6,0.0,0.0428,0.077299952507019,32.3,ozone,123
2017-06-28T00:00:00,6,2017,1.0,81,78,998.567,995.234,4969313.2800000114,0.86,0.86,26.2,5.7,1.5,0.0109,0.0586000047624111,13.5,ozone,63
2012-10-12T00:00:00,10,2012,0.75,78,90,1009.23,1001.23,775952.639999985,0.14,0.14,20.6,4.6,0.0,0.038,0.0389999970793724,27.0,pm25,82
2015-03-13T00:00:00,3,2015,0.0,97,91,1010.57,1006.57,3055564.7999998871,0.55,0.55,15.2,3.1,0.0,0.052,0.0689999461174011,31.0,ozone,97
2013-05-13T00:00:00,5,2013,0.25,200,68,1002.57,997.234,4631592.9599997988,0.8,0.0,22.3,6.7,0.0,0.017,0.103999972343445,16.0,ozone,200
2017-04-06T00:00:00,4,2017,0.25,111,78,1000.57,995.5,1009140.4800000468,0.24,0.24,17.9,6.2,0.0,0.0312,0.0573999918997288,19.4,pm25,66
2012-10-31T00:00:00,10,2012,0.75,118,90,1002.57,999.9,858812.22000000451,0.42,0.42,18.4,5.7,0.0,0.063,0.0589999966323376,40.0,pm25,112
2019-03-04T00:00:00,3,2019,0.0,34,54,1006.83,1002.7,2593209.59999998,0.36,0.36,14.0,5.1,0.0,0.0134,0.0421999953687191,6.4,ozone,39
2019-04-09T00:00:00,4,2019,0.25,68,77,1007.77,1004.7,3903886.0799999922,0.79,0.79,15.8,12.9,5.7,0.0028,0.0521000027656555,12.4,pm25,52
2013-03-12T00:00:00,3,2013,0.0,74,100,1007.9,1003.9,3244527.359999856,0.7,0.0,13.5,3.1,0.0,0.061,0.0599999986588955,31.0,pm25,91
2012-03-03T00:00:00,3,2012,0.0,93,100,1014.57,1010.57,3043503.3599999025,0.46,0.46,11.7,2.6,0.0,0.08,0.0509999990463257,33.0,pm25,95
2012-02-21T00:00:00,2,2012,0.0,91,100,1013.23,1009.23,2058485.7600000042,0.28,0.28,10.8,3.6,0.0,0.068,0.0419999994337559,34.0,pm25,97
2018-02-26T00:00:00,2,2018,0.0,62,82,1007.5,997.5,1113672.9599999734,0.24,0.24,9.7,8.2,0.0,0.0831,0.0411000028252602,15.4,pm25,58
2016-03-11T00:00:00,3,2016,0.0,89,91,1006.83,997.767,466375.68000000325,0.12,0.12,13.6,6.2,0.0,0.0132,0.0399999991059303,24.0,pm25,76
2019-01-09T00:00:00,1,2019,0.0,76,100,1007.77,1003.23,305556.48000000778,0.07,0.07,11.8,4.1,0.0,0.0214,0.0283999927341938,27.6,pm25,84
2013-08-30T00:00:00,8,2013,1.0,84,89,1001.23,995.9,3907906.5600001519,0.7,0.0,26.3,5.1,0.0,0.019,0.0919999480247498,59.0,ozone,201
2012-07-27T00:00:00,7,2012,1.0,146,67,1001.23,998.567,4667777.2799997618,0.81,0.81,24.6,5.1,0.0,0.012,0.0759999752044678,15.0,ozone,118
2012-03-13T00:00:00,3,2012,0.0,74,82,1003.9,1002.57,2661557.759999834,0.54,0.54,12.4,7.7,0.0,0.015,0.0469999983906746,18.0,pm25,63
2013-09-20T00:00:00,9,2013,1.0,201,95,994.567,990.568,3457612.8000001903,0.67,0.0,23.8,7.2,0.0,0.023,0.0869999527931213,25.0,ozone,201
2018-04-03T00:00:00,4,2018,0.25,54,89,1001.9,998.567,3863681.2800001614,0.64,0.64,16.8,3.6,0.0,0.0232,0.0554999969899654,11.7,ozone,53
2018-06-06T00:00:00,6,2018,0.25,90,64,997.1,994.034,4792412.1600001538,0.83,0.83,22.2,8.2,1.5,0.011,0.0606000050902367,15.0,ozone,69
2013-02-16T00:00:00,2,2013,0.0,107,100,1010.57,1002.57,2034362.8799999666,0.38,0.0,10.8,2.1,0.0,0.058,0.0469999983906746,28.0,pm25,84
2016-08-10T00:00:00,8,2016,1.0,111,61,1002.17,999.233,4358200.3199998308,0.79,0.79,24.2,4.1,0.0,0.0159,0.0856999754905701,28.0,ozone,201
2013-01-15T00:00:00,1,2013,0.0,149,100,1018.56,1015.9,1764990.719999942,0.26,0.0,7.6,1.5,0.0,0.149,0.0389999970793724,54.0,pm25,147
2019-02-12T00:00:00,2,2019,0.0,53,86,1007.77,999.5,1242328.3199999817,0.23,0.23,10.7,3.6,0.0,0.085,0.0361000038683414,23.3,pm25,75
2017-03-13T00:00:00,3,2017,0.0,96,100,1007.23,1002.7,3296793.5999998939,0.55,0.55,15.2,3.1,0.0,0.0379,0.0707999467849731,24.9,ozone,100
2019-02-23T00:00:00,2,2019,0.0,73,80,1014.17,1010.7,2219304.9600000442,0.4,0.4,10.3,2.6,0.0,0.0358,0.0414999984204769,32.1,pm25,93
2015-08-18T00:00:00,8,2015,1.0,134,44,1002.57,998.567,4120991.9999998286,0.79,0.79,23.2,5.7,0.0,0.028,0.112999975681305,51.0,pm25,139
2019-02-09T00:00:00,2,2019,0.0,60,92,1002.57,998.967,1592110.0800000089,0.31,0.31,11.1,6.2,1.5,0.0069,0.0411999933421612,10.9,pm25,45
2012-10-02T00:00:00,10,2012,0.75,200,63,999.9,994.567,3043503.3599999086,0.61,0.61,23.4,3.1,0.0,0.045,0.11599999666214,32.0,pm25,93
2015-04-18T00:00:00,4,2015,0.25,129,58,1005.23,999.9,4197381.1199998045,0.77,0.77,15.7,4.1,0.0,0.016,0.0839999914169312,20.0,ozone,146
2019-08-27T00:00:00,8,2019,1.0,201,57,995.1,991.634,3936049.9200000907,0.77,0.77,25.9,5.7,1.5,0.0186,0.0793999433517456,27.4,ozone,130
2012-08-03T00:00:00,8,2012,1.0,200,56,997.234,993.234,3867701.7599999174,0.83,0.83,24.7,4.6,0.0,0.031,0.093999981880188,17.0,ozone,201
2018-04-04T00:00:00,4,2018,0.25,53,58,1003.5,1000.7,3332977.9200000437,0.63,0.63,16.6,5.7,0.0,0.0262,0.0571000054478645,15.6,pm25,58
2017-02-09T00:00:00,2,2017,0.0,52,96,1004.43,1000.7,221126.39999998786,0.01,0.01,13.8,5.1,0.0,0.0287,0.0106999985873699,16.0,pm25,59
2012-01-09T00:00:00,1,2012,0.0,157,93,1011.9,1007.9,1704683.5200000082,0.28,0.28,10.4,2.1,0.0,0.144,0.0419999994337559,58.0,pm25,152
2012-07-02T00:00:00,7,2012,1.0,46,85,997.234,994.567,4776330.2399999807,0.8,0.8,23.0,5.7,0.0,0.012,0.0589999966323376,17.0,ozone,64
2012-01-01T00:00:00,1,2012,0.0,188,100,1011.9,1007.9,1576028.1600000085,0.26,0.26,10.2,2.6,0.0,0.125,0.0529999993741512,117.0,pm25,183
2016-06-12T00:00:00,6,2016,0.25,57,73,1005.5,1001.37,2918868.4800000871,0.64,0.64,23.5,6.2,0.0,0.0087,0.068399965763092,17.0,ozone,95
2013-08-16T00:00:00,8,2013,1.0,201,90,998.567,994.567,4100889.5999997426,0.75,0.0,26.2,6.7,0.0,0.018,0.0899999737739563,14.0,ozone,201
2018-02-13T00:00:00,2,2018,0.0,57,87,1007.77,1001.5,2472595.1999999671,0.39,0.39,10.7,5.7,0.0,0.0751,0.0403999909758568,16.7,pm25,61
2013-01-12T00:00:00,1,2013,0.0,129,97,1010.57,1006.57,499349.20000000158,0.25,0.1,8.9,3.1,0.0,0.06,0.0349999964237213,62.0,pm25,154
2017-05-27T00:00:00,5,2017,0.25,73,89,1004.3,1000.97,4567265.2799999807,0.72,0.72,19.1,5.1,1.5,0.0091,0.0558000020682812,14.8,pm25,57
2016-08-13T00:00:00,8,2016,1.0,201,47,1005.23,1000.03,4289852.1599996239,0.79,0.79,24.5,6.2,0.0,0.0195,0.1110999584198,21.0,pm25,70
2013-07-08T00:00:00,7,2013,1.0,150,85,998.567,995.9,4900965.1200001668,0.86,0.0,25.6,5.1,0.0,0.022,0.0419999994337559,21.0,pm25,70
2016-06-30T00:00:00,6,2016,1.0,133,61,1000.57,995.9,4933128.9600002682,0.89,0.89,25.3,4.6,0.0,0.024,0.0793999433517456,19.0,ozone,130
2016-06-04T00:00:00,6,2016,0.25,201,43,1001.9,998.3,4519019.520000319,0.84,0.84,24.6,6.7,0.0,0.0147,0.102399945259094,25.0,ozone,200
2015-05-23T00:00:00,5,2015,0.25,74,79,1006.57,1001.23,4358200.3200002173,0.68,0.68,18.3,7.7,0.0,0.006,0.0599999986588955,24.0,pm25,76
2015-06-02T00:00:00,6,2015,0.25,76,79,1005.23,999.9,4820555.5200001551,0.79,0.79,19.9,7.2,2.1,0.006,0.0559999980032444,12.0,ozone,54
2018-07-10T00:00:00,7,2018,1.0,80,38,1000.7,995.9,4651695.359999992,0.86,0.86,24.5,6.2,0.0,0.0221,0.0863999724388123,17.1,ozone,201
2016-03-04T00:00:00,3,2016,0.0,87,90,1006.03,1002.43,1961994.2400000524,0.41,0.41,13.6,5.1,0.0,0.0328,0.0468999929726124,33.0,pm25,95
2017-02-19T00:00:00,2,2017,0.0,53,100,1004.7,994.567,1716744.9599999818,0.36,0.36,13.6,8.2,0.0,0.0061,0.0439999997615814,11.0,pm25,46
2015-03-08T00:00:00,3,2015,0.0,101,80,1006.57,1002.57,3103810.559999763,0.53,0.53,14.1,4.1,0.0,0.028,0.061999998986721,32.0,pm25,93
2018-02-18T00:00:00,2,2018,0.0,80,63,1002.43,996.567,2589189.1199999149,0.48,0.48,10.3,9.8,0.0,0.0443,0.0431999936699867,21.6,pm25,71
2016-04-18T00:00:00,4,2016,0.25,98,58,1007.37,1003.63,4193360.6399997743,0.75,0.75,15.7,4.1,0.0,0.0377,0.077299952507019,24.0,ozone,123
2012-08-04T00:00:00,8,2012,1.0,201,64,998.567,994.567,3731005.4399998495,0.7,0.7,25.8,6.2,0.0,0.016,0.0769999623298645,16.0,ozone,122
2012-07-25T00:00:00,7,2012,1.0,118,73,1001.23,995.9,4732104.9600002244,0.78,0.78,24.7,6.2,0.0,0.021,0.0859999656677246,26.0,ozone,201
2019-12-27T00:00:00,12,2019,0.0,70,100,1004.97,1000.83,1471495.6799999424,0.24,0.24,13.3,3.6,0.0,0.0536,0.0318999923765659,30.0,pm25,89
2012-11-22T00:00:00,11,2012,0.75,80,100,1010.57,1007.9,952853.75999996753,0.22,0.22,15.3,4.1,0.0,0.017,0.0269999988377094,36.0,pm25,102
2012-01-14T00:00:00,1,2012,0.0,164,79,1010.57,1005.23,1764990.7200000444,0.31,0.31,10.0,3.1,0.0,0.112,0.044999998062849,61.0,pm25,154
2015-04-22T00:00:00,4,2015,0.25,59,82,1001.23,997.234,3429469.4399998481,0.6,0.6,16.6,5.7,0.0,0.015,0.0559999980032444,23.0,pm25,74
2012-11-14T00:00:00,11,2012,0.75,112,95,1007.9,1003.9,1957973.7600000447,0.35,0.35,14.7,2.1,0.0,0.11,0.0429999977350235,48.0,pm25,132
2015-04-29T00:00:00,4,2015,0.25,115,62,1002.57,998.567,4181299.19999968,0.71,0.71,18.0,6.2,0.0,0.017,0.0799999833106995,35.0,ozone,132
2013-12-13T00:00:00,12,2013,0.75,139,86,1011.9,1007.9,1668499.2000000488,0.26,0.0,8.9,2.6,0.0,0.134,0.0359999984502792,61.0,pm25,154
2013-02-11T00:00:00,2,2013,0.0,102,98,1010.57,1003.9,2247448.3200000376,0.35,0.0,9.3,2.1,0.0,0.056,0.0469999983906746,22.0,pm25,72
2016-08-23T00:00:00,8,2016,1.0,90,57,1006.97,1003.5,3895845.1200001631,0.76,0.76,27.2,5.7,0.0,0.0225,0.0627999901771545,18.0,ozone,76
2016-08-06T00:00:00,8,2016,1.0,100,66,1001.77,997.234,4563244.7999998368,0.79,0.79,24.8,7.2,0.0,0.0185,0.0839999914169312,19.0,ozone,146
2013-02-15T00:00:00,2,2013,0.0,137,100,1011.9,1009.23,2452492.8000000073,0.43,0.0,10.6,1.5,0.0,0.06,0.0549999997019768,38.0,pm25,107
2017-02-17T00:00:00,2,2017,0.0,50,100,994.701,978.835,285454.0800000148,0.04,0.04,13.1,9.3,2.1,0.0082,0.042600005865097,10.0,pm25,42
2018-02-17T00:00:00,2,2018,0.0,68,72,1008.57,1002.3,2536922.8799999291,0.43,0.43,10.3,3.6,0.0,0.0553,0.0586000047624111,25.8,pm25,80
2012-09-23T00:00:00,9,2012,0.75,102,65,1001.23,997.234,3312875.5199999753,0.71,0.71,24.2,4.6,0.0,0.025,0.0679999589920044,31.0,ozone,93
2015-03-10T00:00:00,3,2015,0.0,100,72,1003.9,999.9,2673619.2000000631,0.52,0.52,14.8,3.1,0.0,0.062,0.061999998986721,24.0,pm25,76
2012-02-13T00:00:00,2,2012,0.0,97,100,1002.57,999.9,1318717.4400000083,0.23,0.23,11.7,7.7,0.0,0.019,0.0419999994337559,27.0,pm25,82
2016-08-16T00:00:00,8,2016,1.0,136,54,1002.43,998.567,4245626.8799996944,0.77,0.77,25.8,4.6,0.0,0.0238,0.0986999869346619,27.0,ozone,200
2013-07-19T00:00:00,7,2013,1.0,115,78,998.567,993.234,4547162.8800000558,0.8,0.0,26.7,5.1,0.0,0.027,0.093999981880188,20.0,ozone,201
2013-05-20T00:00:00,5,2013,0.25,87,70,1001.23,997.234,4792412.1600000691,0.76,0.0,20.5,4.6,0.0,0.022,0.0819999575614929,16.0,ozone,139
2012-03-30T00:00:00,3,2012,0.25,66,100,1005.23,999.9,3417407.999999919,0.54,0.54,16.4,5.7,0.0,0.029,0.0579999983310699,26.0,pm25,80
2012-01-10T00:00:00,1,2012,0.0,152,86,1007.9,1005.23,1644376.3200000052,0.28,0.28,10.4,2.6,0.0,0.128,0.0419999994337559,61.0,pm25,154
2017-07-04T00:00:00,7,2017,1.0,145,46,1001.23,996.967,4900965.1200000932,0.82,0.82,25.4,5.7,1.5,0.0121,0.0884999632835388,85.0,ozone,201
2019-09-04T00:00:00,9,2019,1.0,109,46,997.367,993.634,3751107.8400002597,0.75,0.75,25.6,4.6,0.0,0.02,0.101999998092651,23.2,ozone,200
2013-02-10T00:00:00,2,2013,0.0,139,100,1005.23,1003.9,2006219.5199999623,0.3,0.0,9.0,3.6,0.0,0.046,0.0429999977350235,36.0,pm25,102
2015-06-12T00:00:00,6,2015,0.25,125,69,997.234,993.234,4659736.32000004,0.82,0.82,28.3,3.6,1.5,0.014,0.090999960899353,24.0,ozone,201
2012-11-29T00:00:00,11,2012,0.75,25,100,1007.9,1003.9,631215.35999999358,0.15,0.15,14.3,6.2,0.0,0.025,0.0379999987781048,12.0,pm25,50
2019-08-30T00:00:00,8,2019,1.0,69,67,1002.17,997.1,3960172.8000000417,0.73,0.73,25.8,5.7,1.5,0.0097,0.0637999773025513,18.1,ozone,80
2015-08-01T00:00:00,8,2015,1.0,200,51,1003.9,998.567,4474794.2399999062,0.78,0.78,24.7,7.2,0.0,0.041,0.0669999718666077,24.0,ozone,90
2013-08-05T00:00:00,8,2013,1.0,201,88,999.9,995.9,4269749.7599996887,0.75,0.0,26.1,6.7,0.0,0.015,0.0769999623298645,23.0,ozone,122
2012-11-30T00:00:00,11,2012,0.75,50,100,1006.57,1001.23,124634.87999999718,0.03,0.03,14.6,7.2,0.0,0.019,0.0329999998211861,8.0,pm25,33
2012-12-23T00:00:00,12,2012,0.0,68,100,1007.9,1001.23,192005.84000000183,0.03,0.03,11.5,8.8,1.5,0.024,0.0379999987781048,7.0,ozone,35
2016-05-28T00:00:00,5,2016,0.25,68,46,999.9,997.367,4667777.2800000859,0.85,0.85,23.3,6.2,0.0,0.0144,0.0676999688148499,16.0,ozone,92
2015-06-25T00:00:00,6,2015,1.0,101,57,999.9,997.234,4896944.6400002409,0.89,0.89,23.4,4.1,0.0,0.017,0.0959999561309814,34.0,ozone,201
2015-03-15T00:00:00,3,2015,0.0,84,56,1006.57,1001.23,2725885.4400000055,0.57,0.57,16.5,6.2,0.0,0.015,0.0679999589920044,13.0,ozone,93
2019-12-26T00:00:00,12,2019,0.0,76,90,1000.7,994.834,1314696.9599999313,0.24,0.24,13.3,8.8,0.0,0.0577,0.0314999967813492,21.0,pm25,70
2013-10-27T00:00:00,10,2013,0.75,201,99,1001.23,990.568,2275591.6799999541,0.42,0.0,18.2,7.2,0.0,0.038,0.0889999866485596,44.0,ozone,201
2015-05-14T00:00:00,5,2015,0.25,84,88,999.9,995.9,2597230.0800000569,0.52,0.52,18.5,7.7,0.0,0.008,0.0579999983310699,15.0,ozone,61
2013-08-21T00:00:00,8,2013,1.0,201,83,995.9,991.901,4197381.1199998055,0.75,0.0,27.0,5.7,0.0,0.026,0.0709999799728394,21.0,ozone,101
2012-08-18T00:00:00,8,2012,1.0,201,55,999.9,995.9,3212363.519999906,0.75,0.75,26.0,7.7,0.0,0.019,0.0839999914169312,21.0,ozone,146
2015-08-29T00:00:00,8,2015,1.0,201,57,1005.23,1001.23,3847599.3599999412,0.78,0.78,23.1,9.8,3.1,0.005,0.0399999991059303,36.0,pm25,102
2017-03-23T00:00:00,3,2017,0.25,51,84,1010.97,1005.5,3284732.1599999634,0.49,0.49,15.4,7.2,0.0,0.0177,0.048399992287159,15.4,pm25,58
2017-05-15T00:00:00,5,2017,0.25,46,81,1000.03,994.301,3529981.4399998914,0.65,0.65,16.2,5.1,0.0,0.0078,0.0453999936580658,15.0,pm25,57
2015-08-07T00:00:00,8,2015,1.0,118,70,999.9,997.234,4414487.0399997151,0.77,0.77,23.6,5.7,1.5,0.05,0.0709999799728394,37.0,pm25,105
2013-11-26T00:00:00,11,2013,0.75,110,100,1009.23,1003.9,1539843.8399999684,0.29,0.1,13.5,2.6,0.0,0.113,0.0399999991059303,56.0,pm25,151
2012-10-10T00:00:00,10,2012,0.75,59,83,1001.23,997.234,341489.5199999981,0.53,0.53,21.5,4.6,0.0,0.045,0.0499999970197678,23.0,pm25,74
2012-04-04T00:00:00,4,2012,0.25,77,89,1006.57,1003.9,2733926.4000000306,0.38,0.38,15.0,11.8,4.6,0.006,0.0509999990463257,13.0,pm25,53
2012-09-18T00:00:00,9,2012,1.0,108,62,1003.9,999.9,3437510.3999999561,0.62,0.62,25.2,4.1,0.0,0.024,0.0869999527931213,28.0,ozone,201
2018-06-22T00:00:00,6,2018,1.0,98,54,999.1,992.967,4989415.6800002316,0.9,0.9,22.4,6.7,0.0,0.0185,0.0910999774932861,17.4,ozone,201
2015-03-02T00:00:00,3,2015,0.0,55,92,1002.57,998.567,2062506.2399998512,0.42,0.42,12.7,6.2,0.0,0.013,0.0439999997615814,18.0,pm25,63
2017-04-03T00:00:00,4,2017,0.25,78,43,1000.57,997.767,4008418.5599999758,0.7,0.7,15.7,7.2,0.0,0.0374,0.0556000024080276,15.5,pm25,58
2016-01-07T00:00:00,1,2016,0.0,42,96,1009.9,1003.23,1302635.5200000082,0.22,0.22,10.8,4.6,0.0,0.0221,0.040499996393919,16.0,pm25,59
2012-09-30T00:00:00,9,2012,0.75,201,69,1003.9,999.9,3071646.71999986,0.6,0.6,23.4,3.1,0.0,0.039,0.104999959468842,40.0,ozone,200
2013-01-26T00:00:00,1,2013,0.0,99,100,1002.57,1001.23,18147.999999999971,0.1,0.0,11.2,6.2,0.0,0.021,0.0369999967515469,43.0,pm25,119
2018-07-05T00:00:00,7,2018,1.0,145,35,1004.3,1000.97,4764268.8000000361,0.18,0.18,25.1,5.7,1.5,0.0155,0.0669999718666077,18.6,ozone,90
2016-03-23T00:00:00,3,2016,0.25,57,75,1014.7,1010.43,3477715.1999999559,0.53,0.53,13.7,5.1,0.0,0.0276,0.0436000041663647,15.0,pm25,57
2016-06-09T00:00:00,6,2016,0.25,69,61,1002.7,998.967,4478814.7200000715,0.83,0.83,24.8,6.2,1.5,0.0092,0.070099949836731,9.0,ozone,98
2019-01-23T00:00:00,1,2019,0.0,79,87,1017.63,1012.43,1986117.1199999664,0.31,0.31,11.9,2.6,0.0,0.0853,0.0351000055670738,35.5,pm25,101
2018-03-08T00:00:00,3,2018,0.0,66,67,1006.57,1002.03,3095769.5999999167,0.53,0.53,11.9,3.1,0.0,0.0612,0.0488999933004379,11.6,pm25,48
2012-09-19T00:00:00,9,2012,1.0,201,58,1003.9,999.9,3405346.55999998,0.64,0.64,24.8,5.1,0.0,0.02,0.0849999785423279,25.0,ozone,150
2012-07-11T00:00:00,7,2012,1.0,200,59,997.234,993.234,4595408.6399999242,0.86,0.86,24.7,4.6,0.0,0.023,0.11599999666214,32.0,pm25,93
2016-04-19T00:00:00,4,2016,0.25,123,44,1004.57,999.367,3847599.3599996744,0.77,0.77,16.0,5.7,0.0,0.0325,0.0829999446868896,21.0,ozone,143
2019-02-28T00:00:00,2,2019,0.0,52,77,1007.23,1004.3,2034362.8799999538,0.23,0.23,13.0,4.6,1.5,0.0078,0.0342999994754791,13.2,pm25,53
