date,month,year,Season,carryover,max_rh_93612,max_stat_pres_93612,min_stat_press_93612,sum_sol_rad_93612,max_eto_93710,max_precip_93710,max_soil_temp_93710,max_wss_93720,min_wss_93720,nox,ozone,pm25,pollutant,aqi,max_dp,min_dp,max_bar_press,min_bar_press,max_oTemp,min_oTemp
2018-04-16T00:00:00,4,2018,0.25,63,91,1008.43,1000.83,2492697.5999999563,0.5,0.5,15.5,10.3,0.0,0.0114,0.0464999973773956,10.9,pm25,45,0.238882,-5.09446,1008.46,1000.86,15.0,3.8
2016-05-07T00:00:00,5,2016,0.25,43,48,1004.3,1001.9,3091749.1200000276,0.5,0.5,19.8,5.1,0.0,0.0144,0.0486999936401844,10.0,ozone,45,7.48333,4.77777,1003.92,1001.26,20.5,9.8
2017-02-21T00:00:00,2,2017,0.0,47,67,1010.7,1007.77,1990137.6000000876,0.5,0.5,13.9,7.7,2.1,0.0081,0.0456999950110912,12.1,pm25,51,6.52222,-0.277786,1010.72,1007.79,19.1,10.7
2018-03-17T00:00:00,3,2018,0.0,53,99,1004.97,1001.37,3168138.2399998545,0.5,0.5,11.8,8.8,0.0,0.0365,0.0433999933302402,14.4,pm25,56,-1.59445,-5.67223,1004.99,1001.39,13.9,3.6
2016-03-02T00:00:00,3,2016,0.0,84,,1008.17,1004.97,2697742.0800000946,0.5,0.5,13.0,4.1,0.0,0.0465,0.0598999932408333,37.0,pm25,105,0.788881,-15.2667,1007.92,1005.26,24.5,8.0
2017-03-19T00:00:00,3,2017,0.0,85,93,1005.1,1000.97,2150956.7999999258,0.5,0.5,15.9,4.6,0.0,0.0175,0.0581999942660332,25.6,pm25,79,0.377771,-5.69446,1005.12,1000.99,21.6,11.2
2016-08-20T00:00:00,8,2016,1.0,99,37,1003.63,999.1,3932029.4400001038,0.75,0.75,25.9,6.2,0.0,0.0223,0.107999980449677,27.0,pm25,82,7.33889,3.06111,1003.66,999.123,35.5,18.2
2019-09-02T00:00:00,9,2019,1.0,135,,999.233,995.634,3722964.4800001518,0.75,0.75,25.5,6.7,0.0,0.0127,0.0889999866485596,20.8,ozone,201,11.1611,5.19444,999.256,995.656,36.0,19.6
2017-05-24T00:00:00,5,2017,0.25,200,36,995.5,989.368,3328957.4399998877,0.75,0.75,19.7,7.7,0.0,0.0192,0.0840999484062195,23.6,ozone,147,10.1778,-3.60001,995.523,992.456,30.1,13.9
2016-04-18T00:00:00,4,2016,0.25,98,58,1007.37,1003.63,4193360.6399997743,0.75,0.75,15.7,4.1,0.0,0.0377,0.077299952507019,24.0,ozone,123,-0.205564,-6.22779,1006.59,1003.92,31.9,13.8
2019-09-04T00:00:00,9,2019,1.0,109,46,997.367,993.634,3751107.8400002597,0.75,0.75,25.6,4.6,0.0,0.02,0.101999998092651,23.2,ozone,200,13.8944,7.86111,997.389,993.656,36.0,18.7
2018-04-24T00:00:00,4,2018,0.25,84,,1000.83,997.767,4173258.2399997907,0.75,0.75,16.3,6.2,0.0,0.0233,0.0682999491691589,19.0,ozone,94,6.2,2.1111,1000.86,997.789,30.8,13.6
2017-07-18T00:00:00,7,2017,1.0,130,29,1000.57,996.7,4446650.8800000278,1.0,1.0,24.7,8.8,1.5,0.0124,0.0646999478340149,52.4,pm25,143,5.04444,-3.27223,1000.59,996.723,35.9,18.9
2018-07-05T00:00:00,7,2018,1.0,145,35,1004.3,1000.97,4764268.8000000361,0.18,0.18,25.1,5.7,1.5,0.0155,0.0669999718666077,18.6,ozone,90,7.63333,-5.0889,1004.32,1000.99,32.2,15.6
2019-12-30T00:00:00,12,2019,0.0,63,100,1006.3,1001.63,884505.59999999125,0.18,0.18,12.8,4.1,0.0,0.0599,0.0173999927937984,33.0,pm25,95,0.649992,-3.87779,1006.32,1001.66,13.8,5.1
2017-02-05T00:00:00,2,2017,0.0,68,100,1004.57,998.567,1017181.4399999612,0.18,0.18,12.2,8.2,0.0,0.0313,0.035300001502037,14.7,pm25,56,2.03888,-3.9389,1004.59,998.589,15.1,7.4
2019-01-16T00:00:00,1,2019,0.0,56,81,1004.3,1000.57,659358.71999998752,0.18,0.18,12.1,6.7,2.1,0.0141,0.0309999994933605,16.9,pm25,61,5.03889,-7.63e-06,1004.32,1000.59,16.1,10.9
2019-02-06T00:00:00,2,2019,0.0,52,49,1010.97,1004.83,2347960.3200000757,0.36,0.36,12.1,3.1,0.0,0.0735,0.037699993699789,29.7,pm25,88,-6.25557,-17.2278,1010.99,1004.86,11.1,-0.9
2019-03-04T00:00:00,3,2019,0.0,34,54,1006.83,1002.7,2593209.59999998,0.36,0.36,14.0,5.1,0.0,0.0134,0.0421999953687191,6.4,ozone,39,4.18333,-7.52224,1006.86,1002.72,16.1,10.7
2016-03-21T00:00:00,3,2016,0.25,127,96,1008.43,1005.37,1797154.5599999398,0.36,0.36,14.1,6.2,0.0,0.0134,0.0416000038385391,27.0,pm25,82,5.51111,-2.90557,1007.92,1005.26,20.4,12.2
2017-03-05T00:00:00,3,2017,0.0,64,100,1008.97,998.433,1760970.2399999632,0.36,0.36,12.7,10.3,0.0,0.0391,0.0466000027954578,18.7,pm25,65,-0.150007,-11.4611,1008.99,998.589,13.5,2.3
2019-02-04T00:00:00,2,2019,0.0,37,95,994.034,990.301,1688601.6000000332,0.36,0.36,12.6,10.8,0.0,0.009,0.0374999977648258,12.1,pm25,51,1.7611,-2.83334,994.056,990.323,12.0,5.9
2017-02-19T00:00:00,2,2017,0.0,53,100,1004.7,994.567,1716744.9599999818,0.36,0.36,13.6,8.2,0.0,0.0061,0.0439999997615814,11.0,pm25,46,3.98333,-0.972231,1004.72,994.59,12.3,4.6
2018-04-28T00:00:00,4,2018,0.25,48,75,1004.03,1000.17,4446650.8799996106,0.72,0.72,16.4,7.7,2.1,0.0062,0.0527999997138977,12.4,pm25,52,4.20555,-2.90001,1004.06,1000.19,21.3,8.3
2016-05-23T00:00:00,5,2016,0.25,46,80,1004.03,999.1,4551183.3599998169,0.72,0.72,21.2,8.2,2.1,0.0066,0.047800000756979,10.0,ozone,44,2.97777,0.0499916,1004.06,999.123,24.9,9.6
2019-09-05T00:00:00,9,2019,1.0,200,52,1000.3,996.434,3043503.3600002849,0.72,0.72,25.8,5.7,0.0,0.0165,0.0845999717712402,34.3,ozone,149,16.4778,7.25,1000.32,996.456,34.5,20.2
2019-09-09T00:00:00,9,2019,1.0,53,76,999.767,995.367,3743066.8800002527,0.72,0.72,25.0,7.2,1.5,0.0152,0.04789999127388,12.4,pm25,52,10.1833,0.638882,999.789,995.39,28.0,13.2
2017-05-27T00:00:00,5,2017,0.25,73,89,1004.3,1000.97,4567265.2799999807,0.72,0.72,19.1,5.1,1.5,0.0091,0.0558000020682812,14.8,pm25,57,6.67222,0.0111046,1004.32,1000.99,27.3,11.3
2018-04-25T00:00:00,4,2018,0.25,94,57,1002.03,998.433,4297893.1199996816,0.72,0.72,16.7,5.7,0.0,0.0175,0.0829999446868896,28.7,ozone,143,7.03889,0.683327,1002.06,998.456,30.7,13.0
2016-05-22T00:00:00,5,2016,0.25,42,58,1009.37,1003.37,4724063.99999999,0.72,0.72,21.3,8.2,0.0,0.0054,0.0498000010848045,7.0,ozone,46,2.22777,-5.3389,1009.39,1003.39,23.3,7.8
2017-09-04T00:00:00,9,2017,1.0,201,65,997.1,993.901,2922888.9600000395,0.72,0.72,28.6,5.7,1.5,0.0102,0.0691999793052673,33.4,ozone,97,13.0667,3.31111,997.123,993.923,34.8,23.0
2016-08-28T00:00:00,8,2016,1.0,95,,1008.3,1004.83,3831517.440000169,0.72,0.72,25.5,4.6,0.0,0.01,0.0710999965667725,22.0,ozone,101,8.03333,0.97777,1008.32,1004.86,31.9,14.4
2017-05-17T00:00:00,5,2017,0.25,60,83,1002.03,998.3,3960172.7999999337,0.72,0.72,16.3,8.2,3.1,0.0074,0.0499999970197678,10.5,ozone,46,6.87222,2.61111,1002.06,998.323,23.9,11.7
2016-06-22T00:00:00,6,2016,1.0,201,32,1003.1,1000.43,5061784.3200000813,0.97,0.97,24.2,7.7,2.1,0.0135,0.0745999813079834,14.0,ozone,114,8.11111,-0.527786,1003.12,1000.46,36.9,18.3
2016-02-25T00:00:00,2,2016,0.0,124,87,1010.03,1007.1,2814336.0000000028,0.47,0.47,12.3,3.1,0.0,0.0661,0.0568999908864498,24.0,pm25,76,0.855549,-7.15001,1009.26,1006.59,22.3,7.2
2019-03-23T00:00:00,3,2019,0.25,53,68,1008.7,1005.9,2239407.3600000832,0.47,0.47,13.7,5.7,0.0,0.0104,0.0521999932825565,18.7,pm25,65,3.72777,-0.972231,1008.72,1005.92,17.1,8.5
2016-02-26T00:00:00,2,2016,0.0,76,63,1009.37,1006.03,2500738.560000014,0.47,0.47,12.5,4.1,0.0,0.0632,0.0591999962925911,35.0,pm25,99,1.92222,-6.55557,1009.26,1005.26,24.1,8.0
2016-03-08T00:00:00,3,2016,0.0,57,55,1008.3,1002.83,2163018.2399999327,0.47,0.47,13.4,3.6,0.0,0.0236,0.0416000038385391,25.0,pm25,78,2.85555,-5.81112,1007.92,1002.59,17.4,4.3
2019-03-20T00:00:00,3,2019,0.25,71,83,1004.3,1000.7,2279612.1599999066,0.47,0.47,13.8,9.8,0.0,0.0245,0.0461999960243702,11.7,pm25,49,5.26666,1.45555,1004.32,1000.72,16.7,8.8
2016-08-27T00:00:00,8,2016,1.0,99,81,1006.03,1002.7,3835537.9200001643,0.69,0.69,25.5,5.7,0.0,0.0079,0.0685999989509583,18.0,ozone,95,7.68889,1.07777,1006.06,1002.72,30.7,13.9
2017-09-06T00:00:00,9,2017,1.0,145,,1001.1,995.767,3449571.8400002173,0.69,0.69,28.0,4.6,0.0,0.0119,0.0840999484062195,20.1,ozone,147,14.9667,7.78889,1001.12,996.723,34.3,20.1
2018-04-26T00:00:00,4,2018,0.25,143,54,1001.37,996.567,4253667.8399996832,0.69,0.69,16.9,7.7,0.0,0.015,0.0638999938964844,19.1,ozone,80,11.0333,2.18888,1001.39,996.589,27.9,11.4
2017-05-14T00:00:00,5,2017,0.25,49,77,998.967,995.634,4454691.8400000669,0.69,0.69,15.9,7.2,2.1,0.0067,0.0498999916017056,10.0,ozone,46,3.06666,-0.944454,998.989,995.656,20.9,6.6
2016-04-16T00:00:00,4,2016,0.25,59,33,1008.3,1005.63,4173258.239999752,0.69,0.69,15.3,4.1,0.0,0.0161,0.0657999515533447,31.0,pm25,91,3.87222,-11.4,1007.92,1005.26,25.5,8.1
2018-04-12T00:00:00,4,2018,0.25,49,78,1011.77,1004.17,4181299.1999997832,0.69,0.69,15.9,11.3,4.6,0.0053,0.0511999949812889,6.7,ozone,47,1.47222,-6.14446,1011.79,1004.19,17.6,6.3
2017-01-30T00:00:00,1,2017,0.0,97,100,1008.7,1008.3,589502.88000000431,0.33,0.33,10.6,2.6,0.0,0.1141,0.0396000035107136,35.1,pm25,99,0.433325,-5.20001,1023.12,1008.32,16.1,1.3
2018-07-03T00:00:00,7,2018,1.0,201,21,995.634,991.901,961145.99999998417,0.33,0.33,25.6,6.7,0.0,0.0201,0.0827999711036682,23.6,ozone,142,10.95,6.20555,995.656,991.923,30.9,14.5
2019-01-24T00:00:00,1,2019,0.0,101,94,1012.43,1008.7,1917768.9599999825,0.33,0.33,11.6,3.6,0.0,0.0692,0.0336000025272369,32.7,pm25,94,-0.855564,-7.2889,1012.45,1008.72,15.2,1.9
2018-03-02T00:00:00,3,2018,0.0,44,98,1002.83,999.367,1077488.6400000139,0.33,0.33,9.7,8.8,2.1,0.0119,0.0416999943554401,6.3,ozone,39,2.95,-0.138897,1002.86,999.389,13.0,7.4
2017-03-10T00:00:00,3,2017,0.0,74,99,1008.7,1004.83,2203223.0399999558,0.33,0.33,13.8,2.6,0.0,0.0337,0.0501999966800213,28.9,pm25,86,2.59444,-3.87223,1008.72,1004.86,21.0,9.7
2012-11-11T00:00:00,11,2012,0.75,78,98,1015.9,1010.57,2106731.5200000452,0.33,0.33,15.7,3.1,0.0,0.0689999,0.0419999994337559,45.0,pm25,124,-1.67223,-11.4611,1015.92,1010.59,14.5,-0.1
2018-04-20T00:00:00,4,2018,0.25,44,69,1008.17,1004.57,4330056.9599996209,0.66,0.66,14.7,4.6,0.0,0.0166,0.0536000058054924,14.0,pm25,55,6.20555,-3.1889,1008.19,1004.59,25.9,5.2
2017-04-19T00:00:00,4,2017,0.25,43,100,1009.63,1007.1,4197381.1199997636,0.66,0.66,16.6,6.2,0.0,0.0196,0.0548000000417233,11.4,ozone,50,6.33889,-4.37779,1009.66,1007.12,22.4,10.4
2019-03-29T00:00:00,3,2019,0.25,56,89,1012.17,1009.37,3815435.5200002561,0.66,0.66,14.2,7.7,2.6,0.0099,0.0476999953389168,9.7,ozone,44,1.71111,-10.7278,1012.19,1009.39,18.7,6.6
2018-04-10T00:00:00,4,2018,0.25,64,78,1003.37,1000.57,3144015.36000008,0.66,0.66,16.3,8.8,0.0,0.0373,0.0568000003695488,13.3,ozone,57,5.10555,-3.92223,1003.39,1000.59,26.1,14.1
2018-04-01T00:00:00,4,2018,0.25,73,32,1000.3,995.367,3843578.880000161,0.66,0.66,18.0,5.1,0.0,0.0164,0.0549999997019768,14.5,pm25,56,5.57778,-5.69446,1000.32,995.39,27.0,9.6
2017-04-22T00:00:00,4,2017,0.25,100,92,1002.7,998.833,3706882.5599997388,0.66,0.66,16.9,8.8,0.0,0.0187,0.0748999714851379,19.5,ozone,115,8.88333,-0.722231,1002.72,998.856,25.4,8.3
2017-04-25T00:00:00,4,2017,0.25,45,87,1004.17,1001.5,3815435.51999997,0.66,0.66,16.7,9.3,4.1,0.0049,0.0576999932527542,10.4,ozone,60,5.98333,-3.37223,1004.19,1001.52,22.3,8.3
2016-06-02T00:00:00,6,2016,0.25,201,59,1004.03,1000.97,4527060.4800002482,0.91,0.91,24.6,5.7,1.5,0.0204,0.0920999646186829,17.0,ozone,201,13.7333,3.67777,1004.06,1000.99,37.2,16.5
2016-06-26T00:00:00,6,2016,1.0,201,31,1003.63,1001.1,4828596.4799999837,0.91,0.91,24.6,6.7,0.0,0.0147,0.0851999521255493,16.0,ozone,201,7.96667,2.02222,1003.66,1001.12,38.2,16.4
2018-06-13T00:00:00,6,2018,0.25,125,60,993.901,990.568,4888903.6800002363,0.91,0.91,22.6,6.2,0.0,0.0229,0.0823999643325806,18.5,ozone,141,8.85,4.56111,993.923,990.59,36.3,17.4
2017-06-20T00:00:00,6,2017,1.0,141,63,995.767,992.034,4788391.6800001012,0.91,0.91,23.3,6.2,0.0,0.0263,0.0866999626159668,20.5,ozone,201,14.8444,5.72778,995.79,992.056,40.5,23.6
2018-06-24T00:00:00,6,2018,1.0,139,41,995.5,991.501,4876842.2400002936,0.91,0.91,23.2,7.7,0.0,0.0121,0.0692999958992004,20.0,ozone,98,10.1389,5.0,995.523,991.523,35.3,17.6
2016-05-29T00:00:00,5,2016,0.25,92,51,1002.97,1000.03,4840657.9200001359,0.91,0.91,23.6,7.2,0.0,0.0112,0.0704999566078186,15.0,ozone,99,10.0,-8.50001,1002.99,1000.06,32.6,16.2
2017-04-07T00:00:00,4,2017,0.25,66,100,1002.03,998.034,591010.5600000238,0.11,0.11,17.5,9.3,2.6,0.013,0.0509999990463257,13.3,pm25,54,7.81667,2.75555,1002.06,998.056,18.9,12.7
2017-02-20T00:00:00,2,2017,0.0,46,100,1008.3,1002.97,550805.76000000827,0.11,0.11,13.4,9.3,2.1,0.005,0.0388000011444092,11.2,pm25,47,4.15555,0.544437,1008.32,1002.99,19.7,10.6
2017-02-02T00:00:00,2,2017,0.0,107,84,1006.03,1002.17,1186041.5999999696,0.22,0.22,11.9,4.1,0.0,0.023,0.038199994713068,31.8,pm25,92,3.83333,-1.07223,1006.06,1002.19,16.8,10.2
2016-01-07T00:00:00,1,2016,0.0,42,96,1009.9,1003.23,1302635.5200000082,0.22,0.22,10.8,4.6,0.0,0.0221,0.040499996393919,16.0,pm25,59,0.355547,-1.66668,1009.26,1002.59,11.6,4.5
2017-04-18T00:00:00,4,2017,0.25,58,100,1007.77,1003.5,1511700.4799999497,0.22,0.22,16.5,4.6,0.0,0.0315,0.0408999919891357,10.4,pm25,43,8.99444,1.93888,1007.79,1003.52,19.5,12.1
2019-02-15T00:00:00,2,2019,0.0,39,95,1006.7,1001.23,1001099.5199999721,0.22,0.22,11.7,6.2,0.0,0.0112,0.0391000024974346,8.8,pm25,37,1.09999,-1.95001,1006.72,1001.26,13.5,3.7
2019-11-20T00:00:00,11,2019,0.75,109,79,991.501,984.568,1073468.1599999766,0.22,0.22,16.9,7.2,0.0,0.0186,0.0298000015318394,19.4,pm25,66,4.91111,-1.20001,991.523,984.99,18.5,8.1
2019-03-09T00:00:00,3,2019,0.0,42,93,1003.63,999.233,2150956.7999999519,0.44,0.44,13.3,6.2,0.0,0.0244,0.0418999902904034,11.5,pm25,48,-1.04445,-9.1389,1003.66,999.256,12.6,2.8
2019-03-21T00:00:00,3,2019,0.25,49,45,1006.97,1004.03,2504759.0399999926,0.44,0.44,13.8,5.1,0.0,0.0225,0.04789999127388,13.9,pm25,55,2.68888,0.133327,1006.99,1004.06,18.1,7.7
2017-02-22T00:00:00,2,2017,0.0,51,92,1010.43,1006.43,2539268.1600000593,0.44,0.44,14.0,9.3,1.5,0.006,0.0446000024676323,9.8,pm25,41,-0.833342,-6.94446,1010.46,1006.46,13.9,6.5
2019-11-02T00:00:00,11,2019,0.75,96,64,1007.1,1002.17,2175079.6800001049,0.44,0.44,17.3,3.1,0.0,0.0579,0.0644999742507935,31.3,pm25,91,-10.0667,-16.6778,1007.12,1002.19,22.2,1.5
2018-02-28T00:00:00,2,2018,0.0,60,84,1010.03,1006.7,2770110.7199999588,0.44,0.44,10.2,5.1,0.0,0.0373,0.0446000024676323,18.8,pm25,65,-1.41668,-10.0833,1010.06,1006.72,15.6,-1.0
2016-02-27T00:00:00,2,2016,0.0,99,96,1011.37,1006.97,2569086.7200000067,0.44,0.44,12.9,4.1,0.0,0.0175,0.0558000020682812,42.0,pm25,117,-1.21112,-12.2222,1011.92,1006.59,22.2,10.6
2017-03-06T00:00:00,3,2017,0.0,65,98,1012.97,1009.5,3184220.1599997897,0.44,0.44,12.1,5.1,0.0,0.0395,0.04789999127388,11.9,pm25,50,-3.00001,-14.7611,1012.99,1009.52,15.1,-0.2
2018-04-04T00:00:00,4,2018,0.25,53,58,1003.5,1000.7,3332977.9200000437,0.63,0.63,16.6,5.7,0.0,0.0262,0.0571000054478645,15.6,pm25,58,3.71666,-5.79446,1003.52,1000.72,25.9,11.8
2019-03-17T00:00:00,3,2019,0.0,64,30,1006.83,1001.9,3542042.880000114,0.63,0.63,13.1,3.6,0.0,0.029,0.0573999918997288,14.6,ozone,59,-1.89445,-16.0945,1006.86,1001.92,23.9,4.8
2017-09-28T00:00:00,9,2017,0.75,113,65,1001.5,997.767,3300814.0799997593,0.63,0.63,19.7,5.1,0.0,0.0366,0.0753999352455139,17.9,ozone,116,0.31666,-0.977787,1001.52,997.789,33.6,15.5
2017-03-15T00:00:00,3,2017,0.0,116,74,1006.17,1002.83,3304834.5599999176,0.63,0.63,15.7,5.1,0.0,0.0416,0.0631999969482422,19.7,ozone,78,3.7,-3.65001,1006.19,1002.86,28.6,9.2
2017-09-29T00:00:00,9,2017,0.75,116,38,1001.1,997.367,3087728.6399999293,0.63,0.63,20.0,6.2,0.0,0.0511,0.0767999887466431,17.6,ozone,121,2.37222,-0.977787,1001.12,997.389,33.0,15.2
2017-05-07T00:00:00,5,2017,0.25,49,100,999.5,992.301,3863681.2799999341,0.63,0.63,19.4,7.2,0.0,0.0427,0.0538999922573566,20.3,pm25,68,6.47222,-0.833342,999.523,992.856,22.3,11.5
2017-09-19T00:00:00,9,2017,1.0,81,60,1001.37,998.567,3485756.1600000472,0.63,0.63,22.3,6.7,2.6,0.0086,0.0508999936282635,12.4,pm25,52,7.18889,1.28888,1001.39,998.589,25.1,11.8
2019-04-02T00:00:00,4,2019,0.25,56,78,1000.97,996.034,3031441.9199999394,0.63,0.63,14.9,8.2,0.0,0.0144,0.0453999936580658,22.6,pm25,73,7.23333,0.833326,1000.99,996.056,21.5,10.0
2018-07-18T00:00:00,7,2018,1.0,200,40,999.367,995.634,4523040.0000001481,0.88,0.88,25.0,4.6,0.0,0.0333,0.0907999873161316,27.3,ozone,201,11.8667,10.1389,999.389,995.656,38.3,19.9
2019-06-26T00:00:00,6,2019,1.0,62,54,1000.17,995.767,1496749.3200000261,0.88,0.88,23.8,8.8,3.1,0.0067,0.0483000017702579,12.3,pm25,51,8.3,3.21111,1000.19,995.79,29.7,14.7
2016-06-03T00:00:00,6,2016,0.25,201,60,1005.1,1000.83,4844678.4000003645,0.88,0.88,24.7,4.6,0.0,0.0238,0.09579998254776,28.0,ozone,201,19.7278,2.27222,1005.12,1000.86,37.4,16.2
2018-07-12T00:00:00,7,2018,1.0,144,30,998.167,995.1,3505858.5599998794,0.88,0.88,24.9,4.6,0.0,0.0154,0.0692999958992004,18.2,ozone,98,18.6222,9.06111,998.189,995.123,36.3,20.5
2017-06-29T00:00:00,6,2017,1.0,63,71,999.233,996.567,5017559.04000027,0.88,0.88,25.7,7.2,1.5,0.0165,0.0591999962925911,17.1,ozone,65,9.07778,4.81111,999.256,996.589,34.3,15.3
2017-06-15T00:00:00,6,2017,0.25,70,,1001.1,998.3,4957251.8400001805,0.88,0.88,20.3,8.2,2.1,0.0142,0.0593000017106533,11.7,ozone,65,8.76666,0.0111046,1001.12,998.323,32.7,14.1
2017-06-04T00:00:00,6,2017,0.25,150,48,997.767,995.5,4852719.3600001065,0.88,0.88,20.1,7.7,2.1,0.0073,0.0673999786376953,10.9,ozone,92,10.1556,5.11666,997.789,995.523,33.1,15.5
2019-08-04T00:00:00,8,2019,1.0,148,41,998.833,995.767,4502937.5999998543,0.88,0.88,26.6,6.7,0.0,0.0122,0.0780999660491943,15.9,ozone,126,10.2,5.02777,998.856,995.79,36.8,19.9
2016-05-18T00:00:00,5,2016,0.25,97,58,1004.43,999.633,4691900.160000246,0.88,0.88,22.8,6.2,0.0,0.0153,0.0652999877929688,11.0,ozone,85,6.18889,6.18889,1003.92,999.922,34.0,15.8
2016-06-20T00:00:00,6,2016,1.0,96,,1006.3,1002.83,4860760.3200002555,0.88,0.88,24.1,7.7,1.5,0.0113,0.0717999935150146,13.0,ozone,104,18.4222,-1.14445,1006.32,1002.86,35.4,16.8
2018-07-24T00:00:00,7,2018,1.0,152,41,1001.1,998.034,4450671.3599999789,0.88,0.88,25.3,6.7,1.5,0.0133,0.0644999742507935,20.5,ozone,82,21.4278,10.1389,1001.12,998.056,37.2,20.8
2018-06-09T00:00:00,6,2018,0.25,85,53,1002.03,999.233,4547162.8800001033,0.88,0.88,22.2,11.3,4.6,0.0052,0.0514999963343143,9.3,ozone,48,7.59444,4.28889,1002.06,999.523,26.3,15.0
2016-03-05T00:00:00,3,2016,0.0,95,93,1004.03,998.3,808116.48000004259,0.15,0.15,13.7,7.2,0.0,0.0059,0.0318000018596649,22.0,pm25,72,8.92222,4.01111,1003.92,998.589,18.3,13.6
2019-02-13T00:00:00,2,2019,0.0,75,69,999.233,991.634,470396.15999999788,0.15,0.15,10.8,7.2,2.1,0.0171,0.0391000024974346,7.8,ozone,36,6.62778,-1.40557,999.256,991.656,17.3,8.8
2019-12-20T00:00:00,12,2019,0.75,84,83,1011.23,1006.43,1443352.3199999118,0.3,0.3,13.6,3.1,0.0,0.0545,0.0331999957561493,36.0,pm25,102,-0.61112,-6.41112,1011.25,1006.46,15.0,3.9
2018-02-27T00:00:00,2,2018,0.0,58,94,1006.7,998.3,1362942.7200000195,0.3,0.3,9.6,3.1,0.0,0.0422,0.035300001502037,16.2,pm25,60,-1.52779,-5.81112,1006.72,998.323,12.2,0.9
2019-02-17T00:00:00,2,2019,0.0,48,100,1006.7,1001.5,1632314.8799999731,0.3,0.3,11.3,5.7,0.0,0.0372,0.0403000004589558,20.8,pm25,69,-3.1889,-11.0556,1006.72,1001.52,10.9,1.8
2013-10-09T00:00:00,10,2013,0.75,84,90,993.234,987.901,1190062.080000004,0.12,0.3,18.9,7.2,0.0,0.018,0.0399999991059303,20.0,pm25,68,3.56111,-5.32779,993.256,990.59,18.3,10.0
